,sentence,label,split
3686,o small project serve subject project,0,test
3687,o passionate programming o play computer mobile game o gaze movie give ear music o socialise friend family,0,test
3688,le van quang junior php doan ke thien cau giay ha noi kuanglee@gmailcom objective work web developer year experience deha soware procient phplaravel javascript jquery html css vue js ability maintain exist system build system scratch deploy education,1,train
3689,curent post telecommunication institute technology major information security gpa chaino solution position web developer website builder manage premium video deha software position web developer build website manage trainee deha academy technology php framework laravel html css js deha software position web developer write api food delivery app deha software position web developer work project name kyujin management system manage chain bar japan write php laravel framework deha software position web developer build social network company system company sign social network register account company company create account employee employee login app android ios staff post comment work experience,1,train
3690,intern web chaino solution ha noi position intern php train project involve technology php laravel mysql html css deha soft ware position web developer develop web product write apis application,1,train
3691,current skill end html css javascript jquery vuejs backend php laravel java c c database mysql devop linux centos serve docker,1,train
3692,vo van duy trung dai minh dai loc quang nam,0,test
3693,duytrungqn@gmailcom skype livecidddeedd apply position php intern developer objective perfect improve skill web analysis programming desire professional programmer able participate large project time improve soft skill senior developer year education tvn software test training center student learn software test process learn test plan write test plan mar,1,train
3694,ho chi minh city university food industry oct oct bachelor information technology learn work individually friend improve class project personal project knowledge sql html css php javascript awareness web development industry new technology skill programming language php javascript database management system ms sql mysql framework lavarel bootstrap vesion control git foreign language toeic pt understand oop methodology design pattern mvc model cheerful sociable good teamwork spirit work experience quang trung software city intern develop maintain frontend functionality website participate create website scratch write html css php crossbrowser compatible feb apr,1,train
3695,ho chi minh city university food industry apr otc student project design website sell watch html css php role handle transaction php design management order food cafeteria application include winform application version android version connect webservice main function app order food customer come restaurant role create webservice aspnet c interest read book research technology travel friend additional information soldier discharge army february,1,train
3696,vo ngoc tu date birth january gender phone email tuvovnt@gmailcom objective shortterm objective,0,test
3697,well website developer address k ngo si lien quan lien chieu tp da nang website httpswwwfacebookcomvongoctumedia,0,test
3698,enhance knowledge learn react native codeigniter node js framework longterm objective improve english level work environment,1,train
3699,contribute create product benefit company,0,test
3700,try strive target job set superior education september january fpt polytechnic college major web developer gpa work experience june present digital marketing online nov cty tnhh disa book seed facebook pull follower profile fanpage ad manager,1,train
3701,write post product advertising facebook,0,test
3702,share post group,0,test
3703,bufflike comment post parttime personnel,0,test
3704,design build website company,0,test
3705,manage enhance facebook nickname sell interact,0,test
3706,participate design photo video colleague certification office informatic certificate honor award summer fall excellent student excellent student skill computer english word excel powerpoint programming htmlcss php java javascript additional skill github wordpress interest soccer music play game project graduation project november customer graduation project php laravel framwork,1,train
3707,participate design build interface website basic function ecommerce website description team size position developer responsibility,0,test
3708,website interface shop product page add userside contact manage contact administrator optimize code bug fix technology,0,test
3709,php laravel framwork htmlcss bootstrap,1,train
3710,apply java developer nguyen quang yen personal information gender date birth address c huynh ngoc hue thanh khe district danang city phone,1,train
3711,email quangyen@gmailcom,0,train
3712,graduate duy tan university major hotel restaurant management year work service industry feel industry fit decice change software developer software industry grow rapidly necessary industry nowadays include service industry future programing course iviettech center programing c course help basic programing think knowledge datum structure take java fullstack course pretty good result subject html css java core java spring jsp servlet recently complete java fullstack course website believe skill experience solid foundation way excellent website developer future,1,train
3713,desire satisfy enthusiast java programmer promote knowledge learn practice,1,train
3714,create web page function nice people,0,train
3715,gain handson development service company learn experience new knowledge education background school duy tan university period major hospitality restaurant management gpa certificate rank good,1,train
3716,certificate professional programming course java az grant professional programmer training center iviettech english skill read skill good material listen skill good learn web work exprience speak skill good learn web work exprience write skill acceptable soft skill,1,train
3717,team work presentation skill office communication skill,0,train
3718,take project summary project hotel management system description purpose project provide easy hotel book online guest manage hotel system admin programming java database mysql workbench web server tomcat ide apache netbean ide technology spring mvc jpa team number role member description include feature search room book payment login admin view booking add update delete service promotion room type manage accountorder source code httpsgithubcomquangyenhotelmanagementsystem gain experience skill,1,train
3719,work mysql workbench,1,train
3720,work spring mvc jpa experience template html css bootstrap,1,train
3721,experience javascript ajax database design analysis usecase diagram class diagram,1,train
3722,time manage document search skill project build crud web application jsp servlet programming language java role personal description crud web application manage book bookstore,1,train
3723,source code httpsgithubcomquangyenmanagingbook gain experience skill,0,train
3724,interface html css work mysql workbench work jsp servlet jdbc,1,train
3725,technical skill operate system window family programming language java az database mysql workbench web technology jsp spring framework servlet jsf web server tomcat xampp ide intellij idea netbeans eclipse ide,1,train
3726,technical skill summary,1,train
3727,have year experience develop web enterprise application java javaee technology,1,train
3728,experience java web technology jsp servlet jdbc,1,train
3729,experience javaee technology jpa ejb jsp bootstrap experience mysql,1,train
3730,experience maven experience html css javascript ajax,1,train
3731,experience netbeans ide intellij idea eclipse ide experience ooad uml,1,train
3732,knowledge web service hobby interest,0,train
3733,travel play sport badminton,0,train
3734,play video game learn new technology,0,train
3735,search thing internet reference le duc anh senior java developer axon active danang phone,1,train
3736,nguyen thi thuy anh tester,1,train
3737,march danang vietnam female,0,train
3738,nguyenthithuyanh@gmailcom httpswwwfacebookcomthuyanhnguyen education major software engineer duy tan university gpa major tester learn danang software test training center work experience technical staff tester tester cong thong tin dich vu cong tp da nang internship trial operation portal service city iot company internship project involve lazo map d xikcity team size member test web mobile job study document write testcase project test project assign qa lead work developer manager help clarify requirement report bug qa lead pm daily weekly basis kyzook company project involve hmp transform hospitality management hmp master travelx direct book team size member test web mobile ineon restaurant food supply chain technology ineon app chatorder app eatchat pos eatchat web eatchat team size member test web mobile job study analyze clarify project requirement write project test plan create execute test case manually log track defect test time work developer po help clarify requirement create test case integration test test professionalabilitie objective,1,train
3739,test word excel power point database programing skill office logical think creative public speak,1,train
3740,improve knowledge professional tester profession effectiveness work complete assign task time develop test skill language friend colleague personal skill,0,train
3741,team work read document report problem solve work pressure initiative interest music travel outside activity photography,1,train
3742,nguyen thi minh chinh java internship nguyentmchinhpd@gmailcom ngo si lien hoa khanh da nang city project,1,train
3743,book management share book management share httpsgithubcommchinhngbooksmanagementandshare website share book management book skill java core github mysql htmlcss education,1,train
3744,danang university science technology information technology gpa description hobby read book jog foreign basic japanese basic english,1,train
3745,ho thi da ni web frontend intern niho@studentpasserellesnumeriquesorg hien thanh phuoc son tra da nang education diploma sep oct design post interface add friend passerelle numerique danavtc major information technology project social network web,1,train
3746,jun feb html css js presentation library management oop,1,train
3747,oct nov draw class diagram use case diagram inheritance abstract write report,1,train
3748,sep oct create table write report create relationship table refrence mr vo cong dinh trainer,0,train
3749,bout sociable cheerful person,0,train
3750,look company practice good work environment,0,train
3751,look forward learn lot,1,train
3752,try complete assign work skill team work,0,train
3753,english supermarket management database new knowledge dinhcong@passerellesnumeriquesorg,1,train
3754,office information technology activity grow green vegetable da grow vegetable take care write report presentation interest listen music,0,train
3755,watch movie,0,train
3756,advantage technical skill experience knowledgeable graphic design developer bring lot value customer company contribute development company,1,train
3757,education da nang college economicsplane major information technology sep vo ngoc quoc khanh developer gpa,1,train
3758,september,0,train
3759,quockhanhabcd@gmailcom,0,train
3760,dong ha quang tri,0,train
3761,httpfbcomquockhanhswat work summarize careful hardworking person eager learn new thing willing work team easily adapt new work environment initiative work career direction good programmer,0,train
3762,work experience cnpt technology company php internship main responsibility build project php mysql laravel framework implementation company project task php laravel framework rubblesoul viet nam company designer main responsibility design poster catalogue edit image check japanese error catalogue support part learn japanese center quang tri learn japanese efe technology php internship main responsibility build theme accord requirement company wordpress build plugin accordance need customer wordpress skill teamwork html css laravel wordpress javascript design japanese interest volleyball travel music,1,train
3763,activity cepmedia team cameraman editor,0,train
3764,edit video image volunteer activity,0,train
3765,certification topji n,0,train
3766,dormitory managerment laravel framework cheski hostel website html css bootstrap backend laravel framework quang ngai sugar joint stock company qnscomvn laravel framework curseborn saga website html css wordpress jan apr jan feb mar apr jan,1,train
3767,hoang minh tung web developer phone gitlab httpsgitlabcomminhtungg email minhtungg@gmailcom,0,train
3768,summary th year student danang university technology basic knowledge object orient programming datum structure algorithm learn new language technology passionate consider team player help tend work group experience intern enclave present student learn company work process management learn basic knowledge programming learn build basic game call tetris game java danang university technology learn web make php basic crud function learn basic datum structure algorithm work web project team semester learn experiment education present software technology danang university technology study software engineer pfiev fast gpa skill english have pretty good read listen skill bit speak write skill language css html php javascript react js teamwork skill team leader team homework small project,1,train
3769,ngo thanh nhan personal detail,0,train
3770,date birth march gender address mobile email,0,train
3771,luu quang vu street hoa quy ngu hanh son da nang nhannt@gmailcom,0,train
3772,enthusiastic open minded care resourceful optimistic easily people age background,0,train
3773,love work group knowledge team reduce time complete project high quality,0,train
3774,research new technique exchange knowledge people movie music esport game,0,train
3775,good staff want chance improve personal skill touch professional people want improve teamwork build team social skill help gain good result interest,0,train
3776,career objective skill ability,0,train
3777,programming java frontend javascript html css jquery operate systemwindow tool github database sqlserver english ability,1,train
3778,learn new technology standard quickly experience web development oop ajax mysql javascript html css good teamwork,1,train
3779,education experience,0,train
3780,education nguyen hue high school thua thien hue province oct fpt university da nang experience,1,train
3781,fpt software position internship jsp mvc website development project create job search website jsp mvc sql,1,train
3782,nguyen dang phu intern reactvue,1,train
3783,personal,0,train
3784,ndphu@gmailcom,0,train
3785,lien chieu hoa khanh da nang,0,train
3786,facebookcomdangphuhero,0,train
3787,ability work group work independently,0,train
3788,passionate code create useful software student,0,train
3789,ready learn new knowledge educational da nang university science technology ndyear engineer degree,1,train
3790,major information technology,0,train
3791,gpa work experience project portfolio website project app list react app list project web sale sell tablet phone introduce myseft,1,train
3792,design website create responsive ui,0,train
3793,build website header home skill work contact footer html,1,train
3794,code style website use javascript establish scroll reveal animation,1,train
3795,experience gain improve knowledge html css javascript,1,train
3796,demo httpsnguyendangphuherogithubio,0,train
3797,create todo form component todo list component todo component,0,train
3798,mainly use react hook useeffect usestate useref,1,train
3799,able add remove edit mark completecros todo item,0,train
3800,deploy heroku,1,train
3801,experience gain improve knowledge react hook,1,train
3802,demo httpstodolistherokuappcom,0,train
3803,write website frontend html css server nodejs,1,train
3804,use expressjs framework backend provide simple api frontend,1,train
3805,database save mysql,1,train
3806,experience gain improve knowledge nodejs mysql html css javascript,1,train
3807,source code httpsgithubcomnguyendangphuherothuctapcongdan,0,train
3808,jobvn skill language english social skill frame work activity personal html css js able read understand specialize document basic communication actively work team diligent learner reactjs expressjs social activity,1,train
3809,enjoy play sport soccerbadminton,0,train
3810,regularly participate volunteer activity social service,0,train
3811,ton quoc viet personal detail,0,train
3812,nationality,0,train
3813,phone linkedin ton quoc viet viet nam tonquocviet@gmailcom tonquocvietqn,0,train
3814,english basic communication skill language education,1,train
3815,period institution duy tan university degree software engineer employment history period company jun mar htactive danang vietnam apr present fpt software danang vietnam title developer developer professional summary,1,train
3816,year work experience application development website development implementation deployment,0,train
3817,experience script php magento java script reactjs vuejs technical skill year experience programming language java script jquery html css bootstrap reactjs vuejs php laravel,1,train
3818,year year year year year year,0,train
3819,page,0,train
3820,present present present present present magento database sql tool jira git visual studio code php storm ecommerce ecommerce year year month year year year year present present present present present present present,1,train
3821,sit project sit hr,0,train
3822,jun aug description development frontend tool management customer twolaw professional experience project sit project sit hr position team member large team size responsibility code fixbug technology,1,train
3823,htmlcss vuejs vuex axios vuetify octopusmoutain studio,1,train
3824,aug nov project octopus moutain studio description development frontend customer octopusmountain studio optimal seo gatsbyj animation effect refer link octopusmoutaincom position,1,train
3825,team member large team size responsibility code fixbug technology htmlcss reactjs react hook gatsbyj headless cms netlify cms animation styledcomponent thegioigas,1,train
3826,nov aug project thegioigas description development dashboard management customer thegioigasvn,0,train
3827,page position,0,train
3828,team member large team size responsibility code fixbug technology reactjs antddesign ui component redux saga lg ecommerce,1,train
3829,aug present project lg ecommerce description work fpt project development system ecommerce multiple country customer lg magento platform ecommerce,0,train
3830,team member large team size responsibility code fixbug technology mysql magento platform version certification,1,train
3831,magento commerce developer adoe refer file pdf httpstinyurlcommagentoe verification link httpswwwcertmetricscomadobepublicverificationaspx verification code tycemqqlwd,0,train
3832,pham nguyen dinh huy fresher laravel date birth gender phone email phamnguyendinhhuydn@gmailcom address da nang viet nam website facebookcomdinhhuy join company opportunity use knowledge learn real work environment gain experience work thank experience solid foundation future career path objective education duy tan university major software technology gpa work experience present study basic programming university,1,train
3833,learn lot programming university cc javahtml css js php laravel project cdio sale website,1,train
3834,link github httpsgithubcomhuycdio,0,train
3835,code website php laravel framework project,1,train
3836,link github httpsgithubcomhuymyproject,0,train
3837,code website laravel framework graduation plan dental clinic book system chatbot integration,1,train
3838,link github httpsgithubcomhuykhoaluangit,0,train
3839,code website laravel framework boostrap js skill soft skill,1,train
3840,resolve problem,0,train
3841,english communicatebasic technical skill,1,train
3842,html css js php laravel interest free time play soccer play video game league legendsgolden rank hangout friend soccer music,1,train
3843,nguyenngochuy ngochuy@gmailcom caolostreetwarddistricthochiminhcity,0,train
3844,personalstatement iamexperiencedinnetworkhardwareoperatingsystemtroubleshootingpcassemblysystemintegrationtechnicalsupport andcustomerservicehelpdesk ihavesevenyearsofexperienceasanetworkprofessional imanadaptableandefficientteamplayerwithexcellentcommunicationskillsatalllevelsimlookingforarolewhereican developmyskillsfurther keyskill technicalskill microsoftsystem linuxsystem ciscoroutersswitchandnetworkdevice lanwanvpn firewall networkadministrator manageandmaintainmicrosoftwindowsserver installandconfigureworkstationsbasedlan installconfigureandadministratesoftwareapplication configuremanageandmaintainnetworkingequipment networkinfrastructure installconfiguringandtroubleshootingnetworkingequipment configureandmonitorciscorouter implementwantechnologiesasnatvpn upgradeciscoroutersswitchesiosusingtftp computerperformance installandconfigureperipheralscomponentsanddriver configureandtroubleshootdesktopslaptopsandserver troubleshoothardwareandsoftwareproblem certificate microsoftcertifiedsystemadministratormcsa certifiedethicalhackerceh linuxnetworkadministration education bachelorofscienceelectronicsandtelecommunicationuniversityofnaturalsciencesvietnamnationaluniversityhochi minhcity,0,train
3845,netnamcorpispwwwnetnamvn,0,train
3846,employmenthistory ittechnicalsupport,0,train
3847,keyachievement,0,train
3848,providetechnicalcustomersupportsforluxuryapartmentsstarhotelssuchassheratonsaigonparkhyattcaravellehotel pullmansaigoncentreintercontinentalasianasaigonsofitelsaigonthelandmarknguyenduparkvillasnorfolkmansion andnikkohotel dispatchtechnicianstositeifnecessary determinewhetherproblemswereduetoconnectivityorhigherlayerproblem determineifroutingloopswereoccurringandprovidingnecessarysolution documentinternetissuesandescalatedaccordingly installperipheraldevice installoperatingsystemdriverssoftwareandapplication configurewindowssuchasfilesandprintserver manageuseraccount supportendusersinprintingandusingcomputerapplication performcomputertroubleshoote solveregularhardwareissue configureinternetaccessinlanandwanenvironment designconfiguringandinstallingcomputerizedaccesscontrolsystem providesupportsforinstallationtroubleshootingandtraine superviseoperationsandpayrollpreparationmanagingsevenemployee,0,train
3849,providetrainingforallemployeesonwordprocessingandspreadsheetfunction,0,train
3850,assistantitmanag,0,train
3851,pullmanhotelsaigoncentrewwwpullmansaigoncentrecom keyachievement,0,train
3852,manageinformationtechnologyandcomputersystem planorganizecontrolandevaluateitandelectronicdataoperation manageitstaffbyrecruitingtrainingandcoachingemployeescommunicatingjobexpectationsandappraisingtheir performance designdevelopimplementandcoordinatesystemspoliciesandprocedure ensuresecurityofdatanetworkaccessandbackupsystem actinalignmentwithuserneedsandsystemfunctionalitytocontributetoorganizationalpolicy identifyproblematicareasandimplementstrategicsolutionsintime auditsystemsandassesstheiroutcome preserveassetsinformationsecurityandcontrolstructure handleannualbudgetandensurecosteffectiveness,0,train
3853,americaninternationalschoolwwwaiseduvn,0,train
3854,itnetworkspecialist,0,train
3855,maintainanddevelopaccuratefunctionalcamera maintainandsetupalcateliptelephonysystemsruckuswirelessconnectivity maintainandbuilduponcurrentnetworkinfrastructurewhichincludesbutnotlimitedtoserversswitchescontrollersrouter workstationsprinter provideinsighttomanagementonnetworkdesignandscalabilityforgrowth assistwithworkstationandtechnicalsupporttoresolvevariousissue provideinformationbyansweringquestionsandrequest itexpertnow,0,train
3856,maintainorganizationseffectivenessandefficiencybydefinedeliverandsupportstrategicplansforimplementinformation technology completeprojectsbycoordinatingresourcesandtimetableswithuserdepartmentsanddatacenter verifyapplicationresultsbyconductingsystemauditsoftechnologiesimplemente preserveassetsbyimplementingdisasterrecoveryandbackupproceduresandinformationsecurityandcontrolstructure recommendsinformationtechnologystrategiespoliciesandproceduresbyevaluatingorganizationoutcomesidentify problemsevaluatetrendsanticipaterequirement accomplishfinancialobjectivesbyforecastingrequirementsprepareanannualbudgetscheduleexpendituresanalyze variancesinitiatecorrectiveaction maintainqualityservicebyestablishingandenforcingorganizationstandard maintainprofessionalandtechnicalknowledgebyattendingtrainingworkshopsreviewingprofessionalpublication establishingpersonalnetworksbenchmarkingstateoftheartpracticesparticipatinginprofessionalsocietie contributetoteameffortbyaccomplishingrelatedresultsasneede ducativietnamwwwducativietnamcom,0,train
3857,curriculum vitae date birth gender address mobile email nguyen thi kim khanh september female quang thanh st lien chieu district da nang city kimkhanh,0,train
3858,gmailcom,0,train
3859,overview personal detail position apply position tester career objective,1,train
3860,accord search work environment company professional friendly people sociable make want longterm work interested tester position company experience major dedicate knowledge company enthusiasm youth passion hard work believe work professional tester,1,train
3861,want excellent tester growth company school major degree classification danang college economic plan information information technology good english language,1,train
3862,english average level,1,train
3863,read understand english material education,1,train
3864,certificate merit year college outstanding student school year participate volunteer program social activity certificate participation voluntary blood donation,0,train
3865,skill strength knowledge software test software test process,1,train
3866,test method black box test white box testinggray box test test level unit test integration test system test acceptance test test objective test pass test fail regression test alpha test beta test,1,train
3867,technique write test case equivalence partition boundary value analysis cause effect graph error guess,1,train
3868,work pmv technology application company position marketing staff present currently work web design company position qc,0,train
3869,project esm project description electronic store management software project include module generality good deal partner revenue expenditure report support user manage store system include product customer employee item customer japan teamsize member platform window responsibility,0,train
3870,read study srs ucd gui document create test case perform test base test case test scenario log bug redmine system evaluate test performance report qc lead support team member,1,train
3871,functional test system test analyze problem complete detail report trackreport project status project lead ensure project,1,train
3872,technology java database sql server,1,train
3873,project msfs project description management software fashion shop msfs system suite integrate application include module revenue management payment warehouse management customer management employee management report system help user manage store conveniently accurately department customer vietnam teamsize member platform window present responsibility,0,train
3874,read record customer request english write test plan test case execute test case,1,train
3875,implement qc lead requirement additional requirement additional test case,1,train
3876,experience responsive crossbrowser crossplatform tablet test,1,train
3877,pc mobile tablet,0,train
3878,coordinate dev analyze error fix error support customer test software,1,train
3879,technology java,1,train
3880,ability present create seriously hard work attitude good communication skill sociable have spirit independent work teamwork patient careful responsible hobby listen music read book hang friend,0,train
3881,hoang thi niem,0,train
3882,graduate bachelor degree english positive person hard work study work strong focus efficiency attention detail ability work pressure seek dynamic professional environment apply knowledge learn addition hope achieve success job contribute small effort construction development organization,0,train
3883,present tester uto technology jsc project travel social network responsibility,1,train
3884,review analyze requirement technical specification,0,train
3885,design test case checklist test datum execute test app web manual log bug defect track bug execute reteste regression test coordinate engineer team fix bug,1,train
3886,content marketing remini trade service company responsibility,0,train
3887,research hot trend niche uk market,0,train
3888,research bestseller amazon etsy create idea,0,train
3889,cooperate designer implement product,0,train
3890,write content description product list amazon shopify,0,train
3891,fulfillment contact,0,train
3892,date birth august address le anh xuan street hai chau district da nang city,0,train
3893,email niemht@gmailcom,0,train
3894,english intermediate tester internship efe technology website sport clothing company site tool jira confluent ms office framework wordpress database mysql responsibility,1,train
3895,analyze document requirement write test case execute test log bug practice carefulness coordinate,1,train
3896,member effectively finish job inspire passion purpose work learn old staff education,0,train
3897,bachelor degree english translation interpretation danang architecture university,1,train
3898,additional skill,0,train
3899,good teamwork communication skill logical think proactivity good learn research ability knowledge agilescrum,0,train
3900,ssss,0,train
3901,pham tien luat java backend developer date birth march gender phone email,1,train
3902,luatpham@gmailcom address son tra huong son ha tinh website facebookcomphamtienluat want senior stack developer build lot website great colleague objective skill education,0,train
3903,knowledge java javascript framework spring strut reactjs nodejs oct vinh university major information technology graduate july work experience nov feb fpt software fresher,1,train
3904,train java strut framework,1,train
3905,train reactjs nodejs mar fpt software developer,1,train
3906,work spring vuejs month,1,train
3907,code java requirement japan,1,train
3908,use vba create execute testcase fast certification english b product university,1,train
3909,graduation project english vietnamese dictionary app c,0,train
3910,big android exercise weather forecast software android work,0,train
3911,pet project,0,train
3912,supplement website reactjs redux nodejs,1,train
3913,rest api spring boot,1,train
3914,face recognition react redux use faceapijs,1,train
3915,work manager website spring mvc,1,train
3916,view httpsgithubcomluatpt additional information,0,train
3917,funny extrovert people help trip viet nam,0,train
3918,education university medicine pharmacy university da nang specialty general medicine status graduate complete codegym programming course specialty stack bootcamp java participate project nguyen khoa java program communication january danang vietnam khoanguyen nguyenkhoa@gmailcom general team size people project carinsurance website developer function,1,train
3919,homepage,0,train
3920,submit damage claim description project position stack developer career goal build home screen homepage,0,train
3921,css bootstrap jquery theme,1,train
3922,want work professional homepage programming environment build database submit damage claim develop expertise learn new,0,train
3923,spring boot write web service api get datum programming knowledge job frontend backend jdbc jparepository connect database,1,train
3924,create database auto insurance frontend skill build ui,1,train
3925,angular associate datum view,1,train
3926,build ui home screen damage claim screen scope project,0,train
3927,requirement research project,0,train
3928,create prototype,0,train
3929,create database,1,train
3930,create detail design include case class diagram sequence diagram pseudo code java mvc model html css angular frame sql bootstrap jquery,1,train
3931,update blackbox tc,1,train
3932,perform tc fix bug spring frame,1,train
3933,quality control technology certificate spring boot,1,train
3934,interface typescript angular bootstrap jquery,1,train
3935,end spring framework spring web service,1,train
3936,complete codegym programming html css course,1,train
3937,database mysql firebase interest,1,train
3938,end githubcomcgkingofcodecg,0,train
3939,end githubcomcgkingofcodecg result carinsurancefe carinsurancebe,0,train
3940,sport presenter developer project datingwebapp website general team size people function,0,train
3941,footer header,0,train
3942,tran thi tam training director codegym academy,1,train
3943,tel,0,train
3944,advanced search search function description project position stack developer build footer header website,0,train
3945,use css bootstrap jquery fooer header build database submit damage claim,1,train
3946,spring boot write web service api get datum frontend backend jdbc jparepository connect,1,train
3947,create database date website frontend build,1,train
3948,build interface header footer input box search,0,train
3949,build interface advanced search function database ui function scope topic,1,train
3950,create detail designinclude case class diagram,0,train
3951,requirement research topic,0,train
3952,create database sequence diagram pseudo code,1,train
3953,perform tc fix bug,1,train
3954,quality control technology,1,train
3955,end spring framework spring web service interface typescript angular bootstrap jquery spring boot html css result datingwebappfe datingwebappbe,1,train
3956,java angularjs implement feature demo application java angular hnthangit@gmailcom hue vietnam linkedincominhnthangit hnthangit@outlookcomvn githubcomhnthangit skill spring reactjs angular sql language english interest learn new technology music read hoang ngoc thang developer want work company give chance prove ability help company way possible hope company standard goal rise help contribution b english certicate education information technology hue university science degree bachelor degree work experience intern magrabbit inc main responsibility improve java angular knowledge improve code teamwork skill fullstack developer magrabbit inc achievementstask work agile software development environment utilize scrum process increase knowledge design pattern optimization large system improve necessary workplace skill description hebs project aim manage product information team size technology spring angularjs spring batch jenkin oracle responsibility collect feedback user improve system rewrite function system codebase orderfoodfortable description small mobile project team size technology react native sql server aspnet core azure azure cosmos responsibility design ui write code ui design database deploy net app thangshoppe description ecommerce website graduate thesis time team size technology spring mvc angular mysql azure responsibility design ui database write workow write code technology exploration present patient management site site use spring learn understand information store blockchain relate concept hash merkle tree shop site crud site implement language learn new technology php django docker nosql cicd vehicle registration database database learn tsql advanced concept sql vietnamese product maintenance project,1,train
3957,tran huu thanh web developer hoc tap,1,train
3958,phuong hoa hiep bac quan lien chieu web developmentlearne lot knowledge oop datum structure algorithm database comprehensive knowledge professional developer bachelor information technology danang university education thanh pho da nang,1,train
3959,hiimmax@gmailcom,0,train
3960,ba httpsgithubcomdotkichspd shop online ecommerce website angular framework appfood application java people order food easily personal project httpswwwlinkedincominthanhtrana js js mywork pure js wordpress customize web accord customer requirement php build bike rental web accord customer requirement pure php du thong tin apart web developer enjoy time outdoors weather avid football novice basketball warm month danang enjoy mountain bike free climb kayakingwhen force indoor follow number scifi fantasy genre movie television show aspire person spend large free time explore late technology advancement frontend web development world tom tat look intership position company come ability learn acquire extensive knowledge experience effectively perform duty organization nhung ky nang php java javascript html css wordpress,1,train
3961,english intermediate ngon ngu thich listen music play game friend learn new,0,train
3962,manh cuong nguyen web developer intern phone email nmcuongit@vkuudnvn introduction nd year student university information technology communication vietnam korea have knowledge programming website development tool apply intership company aim study selfdevelopment understand actual vietnam korea information communication technology university danang university project process business education p resent nd year student gpa implement project build home page interface accord shopee use html css source code link httpsgithubcomcuongkonbugshopeec link website httpscuongkonbuggithubioshopeec build website nodejs usage nodejs usage html css bootstrap js database management system mongodb link website httpsfloatingreefherokuappcom source code link httpsgithubcomcuongkonbugnodejsshopee function project add edit delete register login arrange soft delete restore recover delete datum build website sell aquatic product php use php backend use html css bootstrap js ajax source code link httpsgithubcomcuongkonbuggit function project add edit delete register login shop cart chatbox comment comment retrieve password build library management website php use php backend html css bootstrap js ajax function project add edit delete register login chatbox comment skill html css bootstrap basic understand build website html css javascript basic understand javascript work dom es nodejs basic understand nodejs express database management software,1,train
3963,work database management system mysql mongodb php able work php basic understand php,1,train
3964,dung phan xuan j v f r e s h e r,0,train
3965,dungphanxuan@gmailcom da nanghai chau skype dungphanxuan linkedindungphanxuan,0,train
3966,b o u t m e,0,train
3967,hardworking dedicate person love explore big hunger new knowledge strong selfstudy use english work leader team project university s k l l s e x p e r e n c e,0,train
3968,java javascript sql server mongodb html css gitgithub english e d u c t o n,1,train
3969,bachelor software engineer duy tan university java student vinaenter academy estate real project website manage real estate manager input information distribute sale dashboard tech java jdbc spring boot mysql jpa web servicesr source jspservlet version httpsgithubcomdungphanxuanestatejdbcth spring boot version httpsgithubcomdungphanxuanestatespringbootapi secure online auction system duy tan university capstone project research website allow user bid product realtime tech javascript express framework mongodb socketio source version httpsgithubcomhoanvnsecureonlineauctionsystem role main coder,1,train
3970,fcinema project fpt software internship student admin dashboard website create administrator staff cinema manage stuff movie schedule ticket room tech java spring boot thymleaf sql server source httpsgithubcomdungphanxuanfcinema role main coder,1,train
3971,summary yuustay le canh duong b c k e n d d e v e l o p e r nationality viet nam phone date birth email mrduong@gmailcom fb facebookcommrduong work experience,0,train
3972,description find access vacation home rental new experience place visit world position frontend developer technology html css bootstrap reactjs task build layout new function fix bug,1,train
3973,description study online video position ruby developer technology rail mysql task researchingtechnology maintain build new function fix bug tryit portal,1,train
3974,description manage employee position ruby developer technology rail postgre task maintain build new function fix bug anydoor,1,train
3975,description translator app position fullstack developer technology html css bootstrap javascript mysql rail task write document build layout new function fix bug mamakelly,1,train
3976,description physicianrecommende app everyday information expect mother baby position java developer technology java spring boot postgresql task maintain build new function fix bug voiz,1,train
3977,description audiobook podcast technology grapql ruby rail position ruby developer task build new function fix bug webook menicon,1,train
3978,description audiobook technology grapql rail position ruby developer task build new function fix bug,1,train
3979,description logistic technology javascript strust position java developer task build new function fix bug jan aug asiantech ruby developer,1,train
3980,develop maintain web server api server write unit test automation test base document java developer develop maintain web server api server htmlcssbootstrap javascript reactjs grapql docker agile scrum git slack aug feb wewe jsc ruby developer develop maintain web server api server write unit test automation test base document march fpt software java developer develop web server write unit test automation test base document research develop java spring boot azure cloud objective,1,train
3981,develop skill develop company highskill developer teachnical leader,0,train
3982,personal information education,0,train
3983,tran phu date birth gender phone tranphu@gmailcom email address hoa hai st ngu hanh son dist da nang city career objective,0,train
3984,work japanese company year realize ecommerce important development people society come job,0,train
3985,good staff fresher php position,1,train
3986,develop skill development company want prove,0,train
3987,money hope stable,0,train
3988,read good material improve youtube,0,train
3989,job english skill listen movie speak improve write improve soft skill,0,train
3990,logical think,0,train
3991,teamwork collaboration agricultural university specialization soil science certificate professional programming php iviettech december rank good gpa technical skill,1,train
3992,php develop application require database phpmyadmin work mysql database develop php application datum store datum mysql database use mvc pattern structure organize code analyze design database work scrum model experience ooad uml develop project laravel framework develop project magento take project summary ecommerce sell clothe online source code httpsgithubcomivtphshopao quangit,1,train
3993,complete training course ojt magento lg project fpt software dev hobby,0,train
3994,football film read book,0,train
